cell_id	sample_id	blinded_cohort	seurat_cluster	n_counts	n_features	percent_mito
cell_01886	sample_05	cohort_beta	5	12323.0	3418	4.438854175119695
cell_01887	sample_05	cohort_beta	7	11799.0	3422	3.898635477582846
cell_01888	sample_05	cohort_beta	4	9045.0	2443	3.836373687119956
cell_01889	sample_05	cohort_beta	7	5047.0	2111	13.07707549039033
cell_01890	sample_05	cohort_beta	1	9205.0	2788	3.639326453014666
cell_01891	sample_05	cohort_beta	0	5782.0	2253	3.0785195434105845
cell_01892	sample_05	cohort_beta	0	8593.0	2683	4.049807983242174
cell_01893	sample_05	cohort_beta	6	1316.0	691	19.07294832826748
cell_01894	sample_05	cohort_beta	0	1786.0	890	5.039193729003359
cell_01895	sample_05	cohort_beta	0	10661.0	3312	5.149610730700685
cell_01896	sample_05	cohort_beta	1	1990.0	1072	10.854271356783919
cell_01897	sample_05	cohort_beta	4	2796.0	1210	7.725321888412018
cell_01898	sample_05	cohort_beta	3	4836.0	1873	4.652605459057072
cell_01899	sample_05	cohort_beta	0	9570.0	3250	6.175548589341693
cell_01900	sample_05	cohort_beta	1	11146.0	3301	6.4058855194688675
cell_01901	sample_05	cohort_beta	1	8967.0	2760	4.349280695884912
cell_01902	sample_05	cohort_beta	1	3679.0	1473	5.327534656156565
cell_01903	sample_05	cohort_beta	2	10426.0	2858	3.5488202570496834
cell_01904	sample_05	cohort_beta	6	1850.0	1016	6.756756756756757
cell_01905	sample_05	cohort_beta	2	2549.0	1202	9.336994899960768
cell_01906	sample_05	cohort_beta	5	3386.0	1356	15.564087418783226
cell_01907	sample_05	cohort_beta	0	7910.0	2584	3.211125158027813
cell_01908	sample_05	cohort_beta	7	8790.0	2769	8.213879408418657
cell_01909	sample_05	cohort_beta	0	5998.0	2334	7.635878626208736
cell_01910	sample_05	cohort_beta	6	1611.0	773	12.476722532588454
cell_01911	sample_05	cohort_beta	5	3252.0	1391	14.175891758917588
cell_01912	sample_05	cohort_beta	1	9293.0	2602	3.3573657591735717
cell_01913	sample_05	cohort_beta	0	9160.0	3047	3.7882096069868996
cell_01914	sample_05	cohort_beta	0	7025.0	2290	4.128113879003559
cell_01915	sample_05	cohort_beta	0	2288.0	1067	15.340909090909092
cell_01916	sample_05	cohort_beta	0	6114.0	2254	3.3693163231926726
cell_01917	sample_05	cohort_beta	1	7372.0	2434	3.4590341833966356
cell_01918	sample_05	cohort_beta	3	1999.0	969	17.158579289644823
cell_01919	sample_05	cohort_beta	6	650.0	462	0.7692307692307693
cell_01920	sample_05	cohort_beta	2	7037.0	2189	4.547392354696603
cell_01921	sample_05	cohort_beta	1	4537.0	1593	7.009036808463742
cell_01922	sample_05	cohort_beta	0	2609.0	1350	4.331161364507475
cell_01923	sample_05	cohort_beta	1	3459.0	1543	4.827984966753397
cell_01924	sample_05	cohort_beta	1	8818.0	2481	5.091857564073486
cell_01925	sample_05	cohort_beta	1	9164.0	2572	4.910519423832388
cell_01926	sample_05	cohort_beta	3	2852.0	1248	13.709677419354838
cell_01927	sample_05	cohort_beta	1	4813.0	1779	8.123831290255557
cell_01928	sample_05	cohort_beta	6	1886.0	931	15.217391304347828
cell_01929	sample_05	cohort_beta	1	4938.0	1797	4.880518428513568
cell_01930	sample_05	cohort_beta	1	7576.0	2148	5.59662090813094
cell_01931	sample_05	cohort_beta	1	8080.0	2419	4.146039603960396
cell_01932	sample_05	cohort_beta	0	10643.0	2494	5.562341445081274
cell_01933	sample_05	cohort_beta	2	8512.0	2661	5.427631578947369
cell_01934	sample_05	cohort_beta	3	1106.0	661	6.78119349005425
cell_01935	sample_05	cohort_beta	6	1766.0	945	6.511891279728199
cell_01936	sample_05	cohort_beta	2	3707.0	1559	8.389533315349338
cell_01937	sample_05	cohort_beta	0	8115.0	2631	4.510166358595194
cell_01938	sample_05	cohort_beta	0	13999.0	3436	3.950282163011644
cell_01939	sample_05	cohort_beta	2	8665.0	2592	4.997114829774957
cell_01940	sample_05	cohort_beta	2	10076.0	2879	4.972211194918619
cell_01941	sample_05	cohort_beta	1	6773.0	2107	4.030710172744722
cell_01942	sample_05	cohort_beta	5	3030.0	1325	24.422442244224424
cell_01943	sample_05	cohort_beta	2	12478.0	2963	3.534220227600577
cell_01944	sample_05	cohort_beta	1	6316.0	1908	6.380620645978468
cell_01945	sample_05	cohort_beta	6	843.0	452	24.199288256227756
cell_01946	sample_05	cohort_beta	1	7786.0	2181	3.9172874389930645
cell_01947	sample_05	cohort_beta	1	2773.0	1393	12.982329606923908
cell_01948	sample_05	cohort_beta	6	1282.0	680	20.2808112324493
cell_01949	sample_05	cohort_beta	6	1490.0	778	6.510067114093959
cell_01950	sample_05	cohort_beta	2	8653.0	2450	3.16653183866867
cell_01951	sample_05	cohort_beta	6	3099.0	1221	8.841561794127138
cell_01952	sample_05	cohort_beta	1	4577.0	1788	5.00327725584444
cell_01953	sample_05	cohort_beta	0	6223.0	2386	7.440141410895067
cell_01954	sample_05	cohort_beta	1	5358.0	1628	3.9193729003359463
cell_01955	sample_05	cohort_beta	1	9865.0	2938	4.399391789153573
cell_01956	sample_05	cohort_beta	2	4563.0	1944	6.815691431076046
cell_01957	sample_05	cohort_beta	0	1747.0	969	6.18202633085289
cell_01958	sample_05	cohort_beta	3	4447.0	1590	11.266022037328536
cell_01959	sample_05	cohort_beta	1	11332.0	3231	4.606424285210025
cell_01960	sample_05	cohort_beta	6	1359.0	710	15.673289183222957
cell_01961	sample_05	cohort_beta	1	6009.0	1971	4.4766184057247465
cell_01962	sample_05	cohort_beta	3	7621.0	2616	5.248655032148012
cell_01963	sample_05	cohort_beta	0	2651.0	1153	16.107129385137682
cell_01964	sample_05	cohort_beta	1	3561.0	1450	4.3527099129458025
cell_01965	sample_05	cohort_beta	2	11843.0	3253	4.078358524022629
cell_01966	sample_05	cohort_beta	0	8065.0	2687	6.918784872907626
cell_01967	sample_05	cohort_beta	1	4201.0	1653	5.35586765055939
cell_01968	sample_05	cohort_beta	2	1584.0	844	19.255050505050505
cell_01969	sample_05	cohort_beta	1	5537.0	1920	2.8535307928481126
cell_01970	sample_05	cohort_beta	6	1997.0	965	13.119679519278918
cell_01971	sample_05	cohort_beta	1	8377.0	2355	4.846603796108392
cell_01972	sample_05	cohort_beta	0	13248.0	3116	3.774154589371981
cell_01973	sample_05	cohort_beta	2	6607.0	2305	4.752535189950053
cell_01974	sample_05	cohort_beta	6	1428.0	634	16.45658263305322
cell_01975	sample_05	cohort_beta	0	11771.0	3138	3.9928638178574465
cell_01976	sample_05	cohort_beta	6	1663.0	791	12.206855081178594
cell_01977	sample_05	cohort_beta	0	3679.0	1554	4.91981516716499
cell_01978	sample_05	cohort_beta	7	9418.0	2914	7.2945423656827355
cell_01979	sample_05	cohort_beta	6	1612.0	827	12.034739454094293
cell_01980	sample_05	cohort_beta	4	4559.0	1825	3.7069532792279007
cell_01981	sample_05	cohort_beta	1	9153.0	2780	4.239047306893914
cell_01982	sample_05	cohort_beta	0	3332.0	1198	22.839135654261707
cell_01983	sample_05	cohort_beta	3	10953.0	3022	5.103624577741258
cell_01984	sample_05	cohort_beta	0	11124.0	3199	5.070118662351672
cell_01985	sample_05	cohort_beta	2	8049.0	2276	5.491365387004596
cell_01986	sample_05	cohort_beta	1	5684.0	1945	4.275158339197748
cell_01987	sample_05	cohort_beta	3	989.0	549	15.773508594539939
cell_01988	sample_05	cohort_beta	1	1411.0	628	12.473423104181432
cell_01989	sample_05	cohort_beta	2	3349.0	1253	7.97252911316811
cell_01990	sample_05	cohort_beta	6	1968.0	867	24.288617886178862
cell_01991	sample_05	cohort_beta	1	9271.0	2355	2.9338798403624207
cell_01992	sample_05	cohort_beta	2	7981.0	2564	4.748778348577872
cell_01993	sample_05	cohort_beta	0	2048.0	1071	7.568359375
cell_01994	sample_05	cohort_beta	1	6028.0	2102	4.429329794293298
cell_01995	sample_05	cohort_beta	1	6199.0	1995	4.258751411517987
cell_01996	sample_05	cohort_beta	0	11465.0	3258	3.9773222852158745
cell_01997	sample_05	cohort_beta	2	9082.0	2793	7.81766130808192
cell_01998	sample_06	cohort_beta	4	5894.0	2065	5.751611808618935
cell_01999	sample_06	cohort_beta	2	6972.0	2345	7.960413080895008
cell_02000	sample_06	cohort_beta	2	2054.0	682	6.815968841285297
cell_02001	sample_06	cohort_beta	1	9031.0	2333	3.056139962351899
cell_02002	sample_06	cohort_beta	0	10103.0	3058	8.819162624962882
cell_02003	sample_06	cohort_beta	3	3890.0	1489	4.267352185089974
cell_02004	sample_06	cohort_beta	0	2865.0	1260	6.387434554973822
cell_02005	sample_06	cohort_beta	6	2117.0	760	14.643363249881908
cell_02006	sample_06	cohort_beta	1	5875.0	2063	6.43404255319149
cell_02007	sample_06	cohort_beta	3	6503.0	2283	4.167307396586191
cell_02008	sample_06	cohort_beta	3	13645.0	2818	3.393184316599487
cell_02009	sample_06	cohort_beta	4	6555.0	1564	6.0411899313501145
cell_02010	sample_06	cohort_beta	1	6715.0	2012	11.18391660461653
cell_02011	sample_06	cohort_beta	5	3511.0	1532	7.946454001708915
cell_02012	sample_06	cohort_beta	2	8252.0	2671	4.956374212312166
cell_02013	sample_06	cohort_beta	2	4968.0	1562	7.085346215780998
cell_02014	sample_06	cohort_beta	0	5111.0	2101	7.5914693797691255
cell_02015	sample_06	cohort_beta	1	2784.0	1104	7.543103448275862
cell_02016	sample_06	cohort_beta	0	9421.0	2864	6.188302727948201
cell_02017	sample_06	cohort_beta	3	7080.0	1956	3.516949152542373
cell_02018	sample_06	cohort_beta	2	9941.0	2640	3.772256312242229
cell_02019	sample_06	cohort_beta	7	7498.0	2952	7.1485729527874105
cell_02020	sample_06	cohort_beta	3	3338.0	1633	9.736369083283403
cell_02021	sample_06	cohort_beta	2	6611.0	2388	4.295870518832249
cell_02022	sample_06	cohort_beta	3	5509.0	2078	8.985296787075695
cell_02023	sample_06	cohort_beta	8	12728.0	3297	6.104651162790697
cell_02024	sample_06	cohort_beta	4	6987.0	2127	4.05037927579791
cell_02025	sample_06	cohort_beta	0	11610.0	3228	7.967269595176572
cell_02026	sample_06	cohort_beta	0	3112.0	976	15.809768637532134
cell_02027	sample_06	cohort_beta	6	1010.0	403	22.574257425742577
cell_02028	sample_06	cohort_beta	2	5189.0	1879	3.91212179610715
cell_02029	sample_06	cohort_beta	0	8016.0	2384	6.674151696606787
cell_02030	sample_06	cohort_beta	4	5009.0	1827	4.971052106208824
cell_02031	sample_06	cohort_beta	3	11060.0	2845	4.864376130198915
cell_02032	sample_06	cohort_beta	1	2652.0	1324	12.594268476621417
cell_02033	sample_06	cohort_beta	2	9250.0	2247	4.778378378378378
cell_02034	sample_06	cohort_beta	1	2578.0	1092	6.943366951124903
cell_02035	sample_06	cohort_beta	0	7023.0	2216	6.350562437704685
cell_02036	sample_06	cohort_beta	7	16566.0	4393	4.81105879512254
cell_02037	sample_06	cohort_beta	1	10128.0	2563	19.293048973143758
cell_02038	sample_06	cohort_beta	0	7095.0	2257	6.553911205073996
cell_02039	sample_06	cohort_beta	0	8859.0	2729	9.685066034541144
cell_02040	sample_06	cohort_beta	5	19304.0	4249	3.5381268130957313
cell_02041	sample_06	cohort_beta	4	7387.0	1625	17.93691620414241
cell_02042	sample_06	cohort_beta	4	7997.0	2003	4.526697511566838
cell_02043	sample_06	cohort_beta	4	9381.0	2291	5.692356891589383
cell_02044	sample_06	cohort_beta	5	9735.0	2420	4.468412942989214
cell_02045	sample_06	cohort_beta	7	13639.0	3448	3.9812302954762084
cell_02046	sample_06	cohort_beta	6	1678.0	667	17.818831942789036
cell_02047	sample_06	cohort_beta	2	3882.0	1534	13.75579598145286
cell_02048	sample_06	cohort_beta	1	7097.0	2221	5.157108637452445
cell_02049	sample_06	cohort_beta	2	8516.0	2452	6.587599812118365
cell_02050	sample_06	cohort_beta	7	13239.0	3116	3.8900219049777176
cell_02051	sample_06	cohort_beta	1	6704.0	2230	7.726730310262529
cell_02052	sample_06	cohort_beta	2	7559.0	2247	5.662124619658685
cell_02053	sample_06	cohort_beta	2	8074.0	2624	6.205102799108249
cell_02054	sample_06	cohort_beta	5	6820.0	2253	6.803519061583578
cell_02055	sample_06	cohort_beta	7	10034.0	2906	5.820211281642416
cell_02056	sample_06	cohort_beta	1	6797.0	2290	6.605855524496102
cell_02057	sample_06	cohort_beta	2	7420.0	2368	4.986522911051213
cell_02058	sample_06	cohort_beta	7	9915.0	2854	4.871406959152798
cell_02059	sample_06	cohort_beta	4	9812.0	2446	3.261312678353037
cell_02060	sample_06	cohort_beta	7	11580.0	3284	5.846286701208981
cell_02061	sample_06	cohort_beta	1	11529.0	2901	5.473154653482522
cell_02062	sample_06	cohort_beta	0	4578.0	1836	7.688947138488422
cell_02063	sample_06	cohort_beta	0	7324.0	2146	6.38995084653195
cell_02064	sample_06	cohort_beta	2	10574.0	2579	4.492150557972385
cell_02065	sample_06	cohort_beta	6	953.0	524	10.912906610703043
cell_02066	sample_06	cohort_beta	4	8355.0	2026	10.915619389587073
cell_02067	sample_06	cohort_beta	0	8011.0	2550	7.2400449382099605
cell_02068	sample_06	cohort_beta	1	6620.0	1810	4.003021148036254
cell_02069	sample_06	cohort_beta	2	8887.0	2431	5.254866659165073
cell_02070	sample_06	cohort_beta	5	4540.0	1602	13.083700440528634
cell_02071	sample_06	cohort_beta	1	5367.0	1779	3.6146823178684553
cell_02072	sample_06	cohort_beta	2	3174.0	1191	5.261499684940139
cell_02073	sample_06	cohort_beta	5	10101.0	2864	3.8313038313038312
cell_02074	sample_06	cohort_beta	4	3658.0	1580	6.61563696008748
cell_02075	sample_06	cohort_beta	0	2921.0	1205	4.484765491270113
cell_02076	sample_06	cohort_beta	0	1481.0	657	23.36259284267387
cell_02077	sample_06	cohort_beta	4	6818.0	2367	5.382810208272221
cell_02078	sample_06	cohort_beta	1	6339.0	2041	4.76415838460325
cell_02079	sample_06	cohort_beta	3	9069.0	3022	8.501488587495864
cell_02080	sample_06	cohort_beta	0	9138.0	3151	5.274677172247757
cell_02081	sample_06	cohort_beta	1	5072.0	1810	6.092271293375394
cell_02082	sample_06	cohort_beta	1	5479.0	1827	3.887570724584778
cell_02083	sample_06	cohort_beta	1	2100.0	943	7.238095238095238
cell_02084	sample_06	cohort_beta	8	9353.0	2730	5.303111301186785
cell_02085	sample_06	cohort_beta	0	12320.0	3359	5.8522727272727275
cell_02086	sample_06	cohort_beta	1	3497.0	1353	4.83271375464684
cell_02087	sample_06	cohort_beta	0	6329.0	2162	5.561700110601991
cell_02088	sample_06	cohort_beta	1	6897.0	2013	4.146730462519936
cell_02089	sample_06	cohort_beta	4	5853.0	1780	4.339654877840424
cell_02090	sample_06	cohort_beta	1	7351.0	2206	4.135491769827234
cell_02091	sample_06	cohort_beta	4	5752.0	1919	4.468011126564673
cell_02092	sample_06	cohort_beta	0	4966.0	1848	4.409987917841321
cell_02093	sample_06	cohort_beta	0	11874.0	3157	5.651002189658076
cell_02094	sample_06	cohort_beta	1	7331.0	2261	5.047060428318102
cell_02095	sample_06	cohort_beta	4	5918.0	1841	5.238256167624197
cell_02096	sample_06	cohort_beta	1	8326.0	2203	3.314917127071823
cell_02097	sample_06	cohort_beta	6	2177.0	824	18.465778594395957
cell_02098	sample_06	cohort_beta	5	3995.0	1320	6.933667083854818
cell_02099	sample_06	cohort_beta	3	4268.0	1555	7.661668228678538
cell_02100	sample_06	cohort_beta	2	5249.0	1857	5.98209182701467
cell_02101	sample_06	cohort_beta	0	8718.0	2663	7.042899747648542
cell_02102	sample_06	cohort_beta	1	5534.0	1939	4.571738344777738
cell_02103	sample_06	cohort_beta	3	5842.0	2022	21.68777815816501
cell_02104	sample_06	cohort_beta	1	9886.0	2784	9.478049767347764
cell_02105	sample_06	cohort_beta	2	11102.0	3117	6.170059448747973
cell_02106	sample_06	cohort_beta	4	8017.0	2631	6.199326431333416
cell_02107	sample_06	cohort_beta	5	6660.0	2214	6.381381381381382
cell_02108	sample_06	cohort_beta	5	8420.0	2504	5.510688836104513
cell_02109	sample_06	cohort_beta	0	4198.0	1572	4.6450690805145305
cell_02110	sample_06	cohort_beta	2	3103.0	1325	19.948436996455044
cell_02111	sample_06	cohort_beta	0	5546.0	2081	6.851785070320952
cell_02112	sample_06	cohort_beta	2	6964.0	2314	4.0781160252728315
cell_02113	sample_06	cohort_beta	0	6356.0	2334	4.594084329767149
cell_02114	sample_06	cohort_beta	0	8115.0	2449	4.423906346272336
cell_02115	sample_06	cohort_beta	2	6395.0	1609	7.943706020328381
cell_02116	sample_06	cohort_beta	1	5198.0	1589	15.29434397845325
cell_02117	sample_06	cohort_beta	5	8323.0	2451	4.457527333894029
cell_02118	sample_06	cohort_beta	5	12207.0	3417	3.481608912918817
cell_02119	sample_06	cohort_beta	4	12841.0	2704	7.413752822988864
cell_02120	sample_06	cohort_beta	0	11832.0	3139	7.6402974983096685
cell_02121	sample_06	cohort_beta	0	10523.0	3131	19.595172479330987
cell_02122	sample_06	cohort_beta	7	9865.0	2883	5.869234668018247
cell_02123	sample_06	cohort_beta	0	9914.0	3081	4.771030865442808
cell_02124	sample_06	cohort_beta	7	16577.0	4213	4.699282137901912
cell_02125	sample_06	cohort_beta	0	4308.0	1858	6.1049210770659235
cell_02126	sample_06	cohort_beta	0	5275.0	2067	7.8483412322274875
cell_02127	sample_06	cohort_beta	4	4311.0	1347	5.520760844351658
cell_02128	sample_06	cohort_beta	3	7545.0	2518	6.163021868787276
cell_02129	sample_06	cohort_beta	4	10248.0	2287	3.395784543325527
cell_02130	sample_06	cohort_beta	7	9518.0	3261	6.461441479302374
cell_02131	sample_06	cohort_beta	2	8953.0	2190	13.682564503518375
cell_02132	sample_06	cohort_beta	4	7945.0	2141	8.722466960352424
cell_02133	sample_06	cohort_beta	0	5848.0	2193	6.241450068399453
cell_02134	sample_06	cohort_beta	2	11295.0	2480	4.532979194333777
cell_02135	sample_06	cohort_beta	2	1089.0	726	6.336088154269973
cell_02136	sample_06	cohort_beta	3	6742.0	2250	7.282705428656184
cell_02137	sample_06	cohort_beta	2	5026.0	1899	5.710306406685237
cell_02138	sample_06	cohort_beta	1	7943.0	1989	4.154601535943598
cell_02139	sample_06	cohort_beta	2	805.0	510	3.354037267080745
cell_02140	sample_06	cohort_beta	6	1571.0	717	13.43093570973902
cell_02141	sample_06	cohort_beta	2	6934.0	2195	8.826074415921546
cell_02142	sample_06	cohort_beta	2	8165.0	2478	5.2663808940600125
cell_02143	sample_06	cohort_beta	0	6622.0	2449	8.773784355179703
cell_02144	sample_06	cohort_beta	3	7528.0	2300	6.376195536663125
cell_02145	sample_06	cohort_beta	0	1146.0	755	1.7452006980802792
cell_02146	sample_06	cohort_beta	2	9190.0	2687	7.247007616974972
cell_02147	sample_06	cohort_beta	7	12571.0	3603	5.655874632089731
cell_02148	sample_06	cohort_beta	2	7211.0	2035	23.2145333518236
cell_02149	sample_06	cohort_beta	0	16496.0	3759	5.625606207565471
cell_02150	sample_06	cohort_beta	0	7555.0	2251	7.293183322303111
cell_02151	sample_06	cohort_beta	1	3841.0	1308	8.096849778703463
cell_02152	sample_06	cohort_beta	0	4129.0	1741	7.047711310244612
cell_02153	sample_06	cohort_beta	0	8469.0	2791	9.25729129767387
cell_02154	sample_06	cohort_beta	4	2551.0	1194	15.64092512740102
cell_02155	sample_06	cohort_beta	4	3691.0	1270	4.930913031698727
cell_02156	sample_06	cohort_beta	5	8858.0	2556	12.42944231203432
cell_02157	sample_06	cohort_beta	5	6890.0	2205	9.216255442670537
cell_02158	sample_06	cohort_beta	2	8868.0	2411	4.600811907983761
cell_02159	sample_06	cohort_beta	2	10520.0	2784	6.777566539923955
cell_02160	sample_06	cohort_beta	2	9234.0	2598	8.836907082521117
cell_02161	sample_06	cohort_beta	1	6114.0	1976	6.329735034347399
cell_02162	sample_06	cohort_beta	3	8741.0	2192	3.4435419288410936
cell_02163	sample_06	cohort_beta	2	4656.0	1897	5.6271477663230245
cell_02164	sample_06	cohort_beta	3	5212.0	1940	5.2762854950115115
cell_02165	sample_06	cohort_beta	0	6299.0	2137	5.334180028575965
cell_02166	sample_06	cohort_beta	0	5255.0	2128	8.468125594671742
cell_02167	sample_06	cohort_beta	4	11467.0	2614	5.101595883840586
cell_02168	sample_06	cohort_beta	6	784.0	476	10.204081632653061
cell_02169	sample_06	cohort_beta	2	4918.0	1982	7.03538023586824
cell_02170	sample_06	cohort_beta	2	9288.0	2459	5.770887166236004
cell_02171	sample_06	cohort_beta	8	15212.0	4320	6.586905074940836
cell_02172	sample_06	cohort_beta	2	16509.0	3208	4.022048579562663
cell_02173	sample_06	cohort_beta	4	10551.0	2337	8.454174959719458
cell_02174	sample_06	cohort_beta	2	3750.0	1382	13.706666666666667
cell_02175	sample_06	cohort_beta	2	4056.0	1741	8.357988165680473
cell_02176	sample_06	cohort_beta	2	4775.0	1774	5.068062827225131
cell_02177	sample_06	cohort_beta	3	5649.0	1717	4.000708089927421
cell_02178	sample_06	cohort_beta	0	2487.0	998	22.316043425814232
cell_02179	sample_06	cohort_beta	2	5232.0	1787	5.77217125382263
cell_02180	sample_06	cohort_beta	3	4731.0	1707	8.60283238216022
cell_02181	sample_06	cohort_beta	7	13573.0	3752	8.855816694909011
cell_02182	sample_06	cohort_beta	1	4146.0	1797	5.692233478051134
cell_02183	sample_06	cohort_beta	0	5845.0	2053	16.612489307100088
cell_02184	sample_06	cohort_beta	5	9318.0	2909	10.38849538527581
cell_02185	sample_06	cohort_beta	2	9885.0	2357	5.068285280728376
cell_02186	sample_06	cohort_beta	4	6048.0	1838	3.587962962962963
cell_02187	sample_06	cohort_beta	2	7712.0	2162	10.736514522821576
cell_02188	sample_06	cohort_beta	2	6053.0	2301	4.477118784074013
cell_02189	sample_06	cohort_beta	0	10778.0	3068	7.877157172017071
cell_02190	sample_06	cohort_beta	6	3022.0	884	15.58570483123759
cell_02191	sample_06	cohort_beta	2	10254.0	2703	4.388531304856641
cell_02192	sample_06	cohort_beta	3	11658.0	2645	4.3489449305198145
cell_02193	sample_06	cohort_beta	2	9702.0	2685	4.349618635332921
cell_02194	sample_06	cohort_beta	6	1003.0	378	14.15752741774676
cell_02195	sample_06	cohort_beta	2	7365.0	2159	6.0285132382892055
cell_02196	sample_06	cohort_beta	2	1707.0	914	3.456356180433509
cell_02197	sample_06	cohort_beta	7	13421.0	3799	4.671783026600104
cell_02198	sample_06	cohort_beta	6	954.0	437	14.360587002096437
cell_02199	sample_06	cohort_beta	1	3642.0	1487	6.507413509060955
cell_02200	sample_06	cohort_beta	2	10004.0	2617	4.248300679728109
cell_02201	sample_06	cohort_beta	1	6732.0	2064	4.515745692216281
cell_02202	sample_06	cohort_beta	0	1594.0	962	5.3324968632371395
cell_02203	sample_06	cohort_beta	5	8380.0	2554	7.398568019093078
cell_02204	sample_06	cohort_beta	2	5769.0	2018	5.893569076096377
cell_02205	sample_06	cohort_beta	0	8094.0	2500	6.585124783790462
cell_02206	sample_06	cohort_beta	2	8220.0	2581	5.583941605839416
cell_02207	sample_06	cohort_beta	2	6131.0	2281	4.6485075844071115
cell_02208	sample_06	cohort_beta	3	5955.0	1941	5.474391267842149
cell_02209	sample_06	cohort_beta	3	1877.0	845	21.20404901438466
cell_02210	sample_06	cohort_beta	2	9654.0	2524	3.99834265589393
cell_02211	sample_06	cohort_beta	2	5486.0	1992	6.981407218374043
cell_02212	sample_06	cohort_beta	1	8186.0	1717	5.99804544344002
cell_02213	sample_06	cohort_beta	0	10872.0	3339	5.813097866077999
cell_02214	sample_06	cohort_beta	7	9208.0	2992	8.231972198088618
cell_02215	sample_06	cohort_beta	7	9272.0	2997	4.367989646246764
cell_02216	sample_06	cohort_beta	6	1267.0	591	12.943962115232832
cell_02217	sample_06	cohort_beta	3	7721.0	2153	3.8077969174977335
cell_02218	sample_06	cohort_beta	1	6851.0	1854	5.911545759743103
cell_02219	sample_06	cohort_beta	5	10386.0	2732	9.483920662430194
cell_02220	sample_06	cohort_beta	6	2077.0	811	16.899374097255656
cell_02221	sample_06	cohort_beta	7	3402.0	1551	8.289241622574956
cell_02222	sample_06	cohort_beta	3	4957.0	1987	11.922533790599154
cell_02223	sample_06	cohort_beta	0	6729.0	2449	6.613166889582405
cell_02224	sample_06	cohort_beta	1	7916.0	2141	4.092976250631632
cell_02225	sample_06	cohort_beta	7	8212.0	2445	7.854359473940575
cell_02226	sample_06	cohort_beta	4	6375.0	1820	3.8117647058823527
cell_02227	sample_06	cohort_beta	2	9073.0	2585	5.5439215254050485
cell_02228	sample_06	cohort_beta	3	13105.0	2701	9.492560091568105
cell_02229	sample_06	cohort_beta	2	10151.0	2667	5.122648014973894
cell_02230	sample_06	cohort_beta	2	8748.0	2658	4.915409236396891
cell_02231	sample_06	cohort_beta	7	10875.0	3294	10.593103448275862
cell_02232	sample_06	cohort_beta	1	10709.0	2492	3.1842375571948827
cell_02233	sample_06	cohort_beta	1	11113.0	1813	2.8615135426977414
cell_02234	sample_06	cohort_beta	1	5006.0	1764	6.532161406312426
cell_02235	sample_06	cohort_beta	2	3909.0	1575	4.195446405730366
cell_02236	sample_06	cohort_beta	3	4817.0	2003	7.348972389454017
cell_02237	sample_06	cohort_beta	3	9085.0	2508	9.76334617501376
cell_02238	sample_06	cohort_beta	0	6228.0	2381	5.973025048169557
cell_02239	sample_06	cohort_beta	0	7656.0	2517	8.163531870428423
cell_02240	sample_06	cohort_beta	5	8302.0	2327	5.2637918573837625
cell_02241	sample_06	cohort_beta	2	8561.0	2470	3.948136899894872
cell_02242	sample_06	cohort_beta	1	5074.0	1787	6.937327552227039
cell_02243	sample_06	cohort_beta	1	3446.0	1472	5.136390017411491
cell_02244	sample_06	cohort_beta	6	1703.0	811	23.54668232530828
cell_02245	sample_06	cohort_beta	1	4201.0	1544	7.379195429659605
cell_02246	sample_06	cohort_beta	6	4134.0	1519	16.25544267053701
cell_02247	sample_06	cohort_beta	1	3677.0	1365	7.859668207778079
cell_02248	sample_06	cohort_beta	3	5435.0	1831	5.519779208831647
cell_02249	sample_06	cohort_beta	0	8778.0	2636	4.545454545454546
cell_02250	sample_06	cohort_beta	1	9392.0	2424	6.239352640545145
cell_02251	sample_06	cohort_beta	4	11219.0	2288	8.75300828950887
cell_02252	sample_06	cohort_beta	2	5866.0	2009	5.182407091714968
cell_02253	sample_06	cohort_beta	6	1118.0	522	19.499105545617173
cell_02254	sample_06	cohort_beta	1	7754.0	2320	6.461181325767345
cell_02255	sample_06	cohort_beta	1	5907.0	1810	6.026747926189267
cell_02256	sample_06	cohort_beta	5	13048.0	3234	4.652053954629062
cell_02257	sample_06	cohort_beta	5	9058.0	2519	4.283506292779863
cell_02258	sample_06	cohort_beta	3	3002.0	1110	5.496335776149234
cell_02259	sample_06	cohort_beta	1	5964.0	2137	4.359490274983233
cell_02260	sample_06	cohort_beta	2	7652.0	2112	4.012023000522739
cell_02261	sample_06	cohort_beta	2	5165.0	1813	7.163601161665054
cell_02262	sample_06	cohort_beta	7	4980.0	2192	9.29718875502008
cell_02263	sample_06	cohort_beta	0	8012.0	2556	5.329505741387918
cell_02264	sample_06	cohort_beta	0	3221.0	1556	9.624340266997827
cell_02265	sample_06	cohort_beta	1	6798.0	1833	4.501323918799647
cell_02266	sample_06	cohort_beta	2	2623.0	1177	11.742279832253146
cell_02267	sample_06	cohort_beta	2	6903.0	1956	4.57771983195712
cell_02268	sample_06	cohort_beta	0	5508.0	1975	8.714596949891067
cell_02269	sample_06	cohort_beta	4	3710.0	1465	6.226415094339623
cell_02270	sample_06	cohort_beta	0	7352.0	2180	7.752992383025028
cell_02271	sample_06	cohort_beta	1	7490.0	2213	3.417890520694259
cell_02272	sample_06	cohort_beta	2	8172.0	2294	3.940283896231033
